id,title,site,url,added,last_seen,author_id,id,author,gender
5208,Revulsivo,lanacion,/2165991-revulsivo,2018-08-27T02:30:09-03:00,2018-08-28T02:30:09-03:00,45,45,"Carlos M. Reymundo Roberts",M
5209,"Un detective de vidas minúsculas",lanacion,/2165993-un-detective-vidas-minusculas,2018-08-27T02:30:09-03:00,2018-09-04T02:30:11-03:00,233,233,"Verónica Chiaravalli",F
5210,"En defensa de la zona de confort",lanacion,/2165957-en-defensa-zona-confort,2018-08-27T02:30:09-03:00,2018-08-28T02:30:09-03:00,494,494,"Miguel Espeche",M
5211,"Homenaje futbolero",pagina12,https://www.pagina12.com.ar/138197-homenaje-futbolero,2018-08-27T20:30:12-03:00,2018-08-27T21:30:13-03:00,194,194,"Juan José Panno",M
5212,"Muertes en maratones: problema y prevención",lanacion,/2166293-muertes-maratones-mismo-problema-diferentes-protocolos-prevencion,2018-08-27T21:30:10-03:00,2018-08-28T02:30:09-03:00,1221,1221,"Ezequiel Brahim",M
5213,"Adiós al primer argentino que vivió en la luna",pagina12,https://www.pagina12.com.ar/138226-adios-al-primer-argentino-que-vivio-en-la-luna,2018-08-27T21:30:13-03:00,2018-08-28T00:30:11-03:00,1222,1222,"Sebastián Varela del Río",M
5214,"Un crack",pagina12,https://www.pagina12.com.ar/138197-un-crack,2018-08-27T22:30:12-03:00,2018-08-29T01:30:13-03:00,194,194,"Juan José Panno",M
5215,"Los falsos federalistas",pagina12,https://www.pagina12.com.ar/138278-los-falsos-federalistas,2018-08-28T01:30:12-03:00,2018-08-29T01:30:13-03:00,1223,1223,"A. López Accotto, C. Martínez, M. Mangas y R. Paparas",+
5216,"“Cepo al desarrollo”",pagina12,https://www.pagina12.com.ar/137723-cepo-al-desarrollo,2018-08-28T01:30:12-03:00,2018-08-28T19:30:12-03:00,1224,1224,"Natalia Aruguete",F
5217,"Albor(de) de la falsedad",pagina12,https://www.pagina12.com.ar/137983-albor-de-de-la-falsedad,2018-08-28T01:30:12-03:00,2018-08-29T01:30:13-03:00,1225,1225,"Martín Unzué",M
5218,"La Segunda Resistencia y la Constitución",pagina12,https://www.pagina12.com.ar/138276-la-segunda-resistencia-y-la-constitucion,2018-08-28T01:30:12-03:00,2018-08-29T01:30:13-03:00,82,82,"Mempo Giardinelli",M
5219,"En el podio de los más grandes",pagina12,https://www.pagina12.com.ar/138251-en-el-podio-de-los-mas-grandes,2018-08-28T01:30:12-03:00,2018-08-29T01:30:13-03:00,910,910,"Daniel Guiñazú",M
5220,"John McCain, un político necesario en ...",clarin,/opinion/john-mccain-politico-necesario-cualquier-lado_0_HJN_eMGvQ.html,2018-08-28T03:30:04-03:00,2018-08-29T00:30:04-03:00,1,1,"Ricardo Roa",M
5221,"Las inversiones estratégicas siguen en lista ...",clarin,/opinion/inversiones-estrategicas-siguen-lista-espera_0_ByaZ1bfP7.html,2018-08-28T03:30:04-03:00,2018-08-29T00:30:04-03:00,71,71,"Alcadio Oña",M
5222,"¿Comparar al kirchnerismo con Robin Hood?",clarin,/opinion/falsos-robin-hood-descubierto_0_HkcKfCZDX.html,2018-08-28T03:30:04-03:00,2018-08-29T00:30:04-03:00,984,984,"Luis Gregorich",M
5223,"Entre indignados e iracundos",clarin,/opinion/indignados-iracundos_0_BJqjTAbvm.html,2018-08-28T03:30:04-03:00,2018-08-29T00:30:04-03:00,1085,1085,"Remei Margarit",F
5224,"Así combate la inflación el ciudadano común",lanacion,/2166380-asi-combate-inflacion-ciudadano-comun,2018-08-28T03:30:09-03:00,2018-08-29T02:30:10-03:00,172,172,"Nicolás Litvinoff",M
5225,"¿Cómo tomamos decisiones?",lanacion,/2166381-como-tomamos-decisiones,2018-08-28T03:30:09-03:00,2018-08-29T02:30:10-03:00,232,232,"Andrea Churba",F
5226,"Borges, entre la vigilia y el sueño",lanacion,/2165755-borges-vigilia-sueno,2018-08-28T03:30:09-03:00,2018-08-29T02:30:10-03:00,274,274,"Víctor Hugo Ghitta",M
5227,"Sargenti, Banchero y los cien programas de Sensacional éxito",lanacion,/2166219-fiorella-sargenti-luciano-banchero-celebraron-cien-programas,2018-08-28T03:30:09-03:00,2018-08-29T02:30:10-03:00,287,287,"Pablo Montagna",M
5228,"Dos imágenes, dos fiestas",pagina12,https://www.pagina12.com.ar/138348-dos-imagenes-dos-fiestas,2018-08-28T12:30:12-03:00,2018-08-29T23:30:19-03:00,243,243,"Mariana Carbajal",F
5229,"En tierra de gigantes",pagina12,https://www.pagina12.com.ar/138356-en-tierra-de-gigantes,2018-08-28T13:30:13-03:00,2018-08-29T13:30:13-03:00,919,919,"Joaquín Soriani",M
5230,"Daños de la tormenta interminable",clarin,/opinion/danos-tormenta-interminable_0_B1-p7_7D7.html,2018-08-28T23:30:04-03:00,2018-08-30T03:30:04-03:00,70,70,"Eduardo van der Kooy",M
5231,"La incertidumbre que genera correr al dólar de atrás",clarin,/opinion/incertidumbre-genera-correr-dolar_0_SycMGwQP7.html,2018-08-28T23:30:04-03:00,2018-08-30T03:30:04-03:00,102,102,"Daniel Fernández Canedo",M
5232,"San Martín conoció El Calafate, pero en privado",clarin,/opinion/san-martin-conocio-calafate-privado_0_r1_FDM7P7.html,2018-08-29T01:30:03-03:00,2018-08-30T03:30:04-03:00,101,101,"Héctor Gambini",M
5233,"El FMI no va a suplir nuestra debilidad",clarin,/opinion/fmi-va-suplir-debilidad_0_S1uBFZXPm.html,2018-08-29T01:30:03-03:00,2018-08-30T03:30:04-03:00,518,518,"Ricardo De Lellis",M
5234,"Importancia de la vacunación",clarin,/opinion/importancia-vacunacion_0_r18vlzmwQ.html,2018-08-29T01:30:03-03:00,2018-08-30T03:30:04-03:00,1226,1226,"Silvia E. González Ayala",F
5235,#UniversidadesEnPeligro,pagina12,https://www.pagina12.com.ar/138409-universidades-en-peligro,2018-08-29T02:30:13-03:00,2018-08-29T23:30:19-03:00,1227,1227,"Wanda Fraiman",F
5236,"Alerta de radio",pagina12,https://www.pagina12.com.ar/138411-alerta-de-radio,2018-08-29T02:30:13-03:00,2018-08-29T23:30:19-03:00,1228,1228,"Pablo Antonini",M
5237,"Un combo explosivo",pagina12,https://www.pagina12.com.ar/138540-un-combo-explosivo,2018-08-29T02:30:13-03:00,2018-08-29T23:30:19-03:00,1229,1229,"Pedro Wasiejko",M
5238,"Un sistema que irradia indiferencia",pagina12,https://www.pagina12.com.ar/138486-un-sistema-que-irradia-indiferencia,2018-08-29T02:30:13-03:00,2018-08-29T23:30:19-03:00,1230,1230,"Alberto Sileoni",M
5239,"¿Por qué hay que defender a las universidades públicas?",pagina12,https://www.pagina12.com.ar/138450-por-que-hay-que-defender-a-las-universidades-publicas,2018-08-29T02:30:13-03:00,2018-08-30T11:30:14-03:00,699,699,"Pablo Esteban",M
5240,"La resistencia del caudillaje",lanacion,/2166557-la-resistencia-del-caudillaje,2018-08-29T03:30:09-03:00,2018-08-29T12:30:11-03:00,304,304,"Natalio Botana",M
5241,"El acuerdo con el FMI es por la falta de otras alternativas de liquidez",lanacion,/2166679-el-acuerdo-fmi-es-falta-otras-alternativas,2018-08-29T03:30:09-03:00,2018-08-29T12:30:11-03:00,513,513,"Orlando J. Ferreres",M
5242,"Todos somos el otro de otro",lanacion,/2166604-todos-somos-otro-otro,2018-08-29T03:30:09-03:00,2018-08-29T23:30:16-03:00,325,325,"Ariel Torres",M
5243,"Historias a la deriva",lanacion,/2166273-historias-deriva,2018-08-29T03:30:09-03:00,2018-08-29T21:30:12-03:00,488,488,"Diana Fernández Irusta",F
5244,"El perro que se muerde la cola",pagina12,https://www.pagina12.com.ar/138589-el-perro-que-se-muerde-la-cola,2018-08-29T12:30:15-03:00,2018-08-29T22:30:15-03:00,141,141,"David Cufré",M
5245,"Los tres destinatarios de un anuncio acelerado por la crisis",lanacion,/2166741-el-video-macri-tres-destinatarios-anuncio-acelerado,2018-08-29T13:30:10-03:00,2018-08-30T02:30:11-03:00,95,95,"Jaime Rosemberg",M
5246,"Por qué cambió la postura del Gobierno respecto a la causa de los cuadernos",lanacion,/2166581-por-que-cambio-postura-del-gobierno-respecto,2018-08-29T13:30:10-03:00,2018-08-30T02:30:11-03:00,133,133,"Jorge Liotti",M
5247,"La muerte del autor",lanacion,/2166608-la-muerte-del-autor,2018-08-29T22:30:12-03:00,2018-08-30T02:30:11-03:00,1058,1058,"Pablo Gianera",M
5248,"Heredé el desinterés paterno por los autos",lanacion,/2167045-herede-desinteres-paterno-autos,2018-08-30T00:30:11-03:00,2018-08-31T02:30:14-03:00,124,124,"Daniel Gigena",M
5249,"Una oportunidad para el desarrollo",pagina12,https://www.pagina12.com.ar/138708-una-oportunidad-para-el-desarrollo,2018-08-30T00:30:14-03:00,2018-08-30T23:30:18-03:00,1231,1231,"Damián Brizuela",M
5250,"Acerca de la crueldad",pagina12,https://www.pagina12.com.ar/138730-acerca-de-la-crueldad,2018-08-30T00:30:14-03:00,2018-08-30T23:30:18-03:00,412,412,"Monika Arredondo",F
5251,"El perro que se muerde la cola",pagina12,https://www.pagina12.com.ar/138784-el-perro-que-se-muerde-la-cola,2018-08-30T00:30:14-03:00,2018-08-30T11:30:14-03:00,141,141,"David Cufré",M
5252,"Los bolsos del Fondo",pagina12,https://www.pagina12.com.ar/138716-los-bolsos-del-fondo,2018-08-30T00:30:14-03:00,2018-08-30T23:30:18-03:00,262,262,"Raúl Dellatorre",M
5253,"Lo que falta es lo que sobra",pagina12,https://www.pagina12.com.ar/138786-lo-que-falta-es-lo-que-sobra,2018-08-30T00:30:14-03:00,2018-08-30T23:30:18-03:00,66,66,"Mario Wainfeld",M
5254,"Populismo o liberalismo",pagina12,https://www.pagina12.com.ar/138727-populismo-o-liberalismo,2018-08-30T00:30:14-03:00,2018-08-30T23:30:18-03:00,1232,1232,"Marcela Ana Negro",F
5255,"Disminución relativa del número de atentados terroristas",lanacion,/2167063-disminucion-relativa-del-numero-atentados-terroristas,2018-08-30T03:30:13-03:00,2018-08-30T13:30:13-03:00,195,195,"Emilio Cárdenas",M
5256,"¿Qué hago con mi pasado doloroso?",lanacion,/2167061-que-hago-mi-pasado-doloroso,2018-08-30T03:30:13-03:00,2018-08-31T02:30:14-03:00,196,196,"Bernardo Stamateas",M
5257,"Fracasar de nuevo, fracasar mejor",lanacion,/2166966-fracasar-nuevo-fracasar-mejor,2018-08-30T03:30:13-03:00,2018-08-31T02:30:14-03:00,1058,1058,"Pablo Gianera",M
5258,"El juez Melazo, candidato a Netflix",clarin,/opinion/juez-melazo-candidato-netflix_0_Hk7-3nEvX.html,2018-08-30T04:30:03-03:00,2018-08-31T04:30:04-03:00,1,1,"Ricardo Roa",M
5259,"""Toto"" es Lionel Messi, pero el dólar es el ...",clarin,/politica/toto-messi-dolar-mundial-rusia_0_r1TTFA4P7.html,2018-08-30T04:30:03-03:00,2018-08-31T04:30:04-03:00,73,73,"Fernando Gonzalez",M
5260,"Solidaridad con Venezuela, en su hora más ...",clarin,/opinion/solidaridad-venezuela-hora-dificil_0_rkqSJqNP7.html,2018-08-30T04:30:03-03:00,2018-08-31T04:30:04-03:00,1233,1233,"Leandro Despouy",M
5261,"La escandalosa corrupción",clarin,/opinion/escandalosa-corrupcion_0_Bk0En5NPm.html,2018-08-30T04:30:03-03:00,2018-08-31T04:30:04-03:00,1234,1234,"Silvio Waisbord",M
5262,"De candidatos y presuntos inocentes",clarin,/opinion/candidatos-presuntos-inocentes_0_HJhaXsND7.html,2018-08-30T04:30:03-03:00,2018-08-31T04:30:04-03:00,365,365,"Félix V. Lonigro",M
5263,"Hacia el colapso de la economía real",pagina12,https://www.pagina12.com.ar/138878-hacia-el-colapso-de-la-economia-real,2018-08-30T13:30:17-03:00,2018-08-30T22:30:18-03:00,154,154,"Alfredo Zaiat",M
5264,"Sin retorno",pagina12,https://www.pagina12.com.ar/138876-sin-retorno,2018-08-30T13:30:17-03:00,2018-08-31T18:30:16-03:00,83,83,"Eduardo Aliverti",M
5265,"En beneficio propio",pagina12,https://www.pagina12.com.ar/138883-en-beneficio-propio,2018-08-30T13:30:17-03:00,2018-08-30T22:30:18-03:00,117,117,"Washington Uranga",M
5266,"El hábito contraproducente de exagerar los recaudos",lanacion,/2167015-el-habito-contraproducente-exagerar-recaudos,2018-08-30T14:30:13-03:00,2018-08-31T02:30:14-03:00,5,5,"Carlos Pagni",M
5267,"Las cosas los pasan por arriba",pagina12,https://www.pagina12.com.ar/138890-las-cosas-los-pasan-por-arriba,2018-08-30T16:30:16-03:00,2018-09-02T00:30:12-03:00,66,66,"Mario Wainfeld",M
5268,"Mauricio De la Rúa",pagina12,https://www.pagina12.com.ar/138897-mauricio-de-la-rua,2018-08-30T18:30:17-03:00,2018-08-31T23:30:15-03:00,657,657,"Martín Granovsky",M
5269,"Historia triste y repetida",pagina12,https://www.pagina12.com.ar/138907-historia-triste-y-repetida,2018-08-30T21:30:17-03:00,2018-08-31T23:30:15-03:00,243,243,"Mariana Carbajal",F
5270,"Hacia el colapso de la economía real",pagina12,https://www.pagina12.com.ar/138878-sin-acuerdo-y-colapso,2018-08-30T23:30:18-03:00,2018-08-31T16:30:16-03:00,154,154,"Alfredo Zaiat",M
5271,"En beneficio propio",pagina12,https://www.pagina12.com.ar/138883-cinismo-discursivo,2018-08-30T23:30:18-03:00,2018-08-31T19:30:15-03:00,117,117,"Washington Uranga",M
5272,"Educación y mucho más",pagina12,https://www.pagina12.com.ar/138990-educacion-y-mucho-mas,2018-08-31T00:30:17-03:00,2018-09-02T00:30:12-03:00,117,117,"Washington Uranga",M
5273,"Derechos y servidumbres",pagina12,https://www.pagina12.com.ar/138936-derechos-y-servidumbres,2018-08-31T00:30:17-03:00,2018-08-31T20:30:16-03:00,853,853,"Mariano Molina",M
5274,"La verdad del 9 “mentiroso”",pagina12,https://www.pagina12.com.ar/138951-la-verdad-del-9-mentiroso,2018-08-31T00:30:17-03:00,2018-08-31T23:30:15-03:00,292,292,"Angel Cappa",M
5275,"El catsuit que incomoda",pagina12,https://www.pagina12.com.ar/138652-el-catsuit-que-incomoda,2018-08-31T00:30:17-03:00,2018-08-31T23:30:15-03:00,1035,1035,"Guadalupe Treibel",F
5276,"Los hombres de mi vida",pagina12,https://www.pagina12.com.ar/138735-los-hombres-de-mi-vida,2018-08-31T00:30:17-03:00,2018-09-02T00:30:12-03:00,10,10,"Malena Pichot",F
5277,"El problema es político",lanacion,/2167353-el-problema-es-politico,2018-08-31T03:30:14-03:00,2018-08-31T08:30:14-03:00,16,16,"Sergio Berensztein",M
5278,"El Papa, entre las intrigas vaticanas y la lucha contra la pedofilia",lanacion,/2167377-el-papa-intrigas-vaticanas-lucha-pedofilia,2018-08-31T03:30:14-03:00,2018-08-31T08:30:14-03:00,610,610,"José María Poirier Lalanne",M
5279,"El enemigo en casa",lanacion,/2167358-el-enemigo-casa,2018-08-31T03:30:14-03:00,2018-08-31T10:30:14-03:00,1235,1235,"José Manuel Ortega Fournier",M
5280,"¿Qué hay de comer?",lanacion,/2167349-que-hay-comer,2018-08-31T03:30:14-03:00,2018-09-01T02:30:13-03:00,450,450,"Nora Bär",F
5281,"La realidad impone cambios",clarin,/opinion/realidad-impone-cambios_0_By0z7ZLwQ.html,2018-08-31T05:30:04-03:00,2018-09-01T01:30:04-03:00,37,37,"Ricardo Kirschbaum",M
5282,"Discusiones y cruces ásperos en el Gabinete ...",clarin,/opinion/discusiones-cruces-gabinete-nuevo-acuerdo-fmi_0_HJtwUeUPm.html,2018-08-31T05:30:04-03:00,2018-09-01T01:30:04-03:00,38,38,"Marcelo Bonelli",M
5283,"Corrupción al desnudo: una oportunidad para ...",clarin,/opinion/corrupcion-desnudo-oportunidad-sanear-obras-publicas_0_BJZbMgUv7.html,2018-08-31T05:30:04-03:00,2018-09-01T01:30:04-03:00,288,288,"Emilio Apud",M
5284,"Que la sociedad vea que ""el que las hace las paga""",clarin,/opinion/sociedad-vea-hace-paga_0_S1Spme8w7.html,2018-08-31T05:30:04-03:00,2018-09-01T01:30:04-03:00,950,950,"Aldo Isuani",M
5285,"Al FMI no le cuesta nada",pagina12,https://www.pagina12.com.ar/138945-al-fmi-no-le-cuesta-nada,2018-08-31T08:30:17-03:00,2018-08-31T23:30:15-03:00,1236,1236,"Daniela Gabor",F
5286,"Un ajuste que difícilmente evite una mayor recesión",lanacion,/2167462-un-ajuste-dificilmente-evite-mayor-recesion,2018-08-31T09:30:13-03:00,2018-09-01T02:30:13-03:00,305,305,"Luis Cortina",M
5287,"Aunque la realidad le marque la agenda, Macri se resiste a cambiar ministros",lanacion,/2167476-aunque-realidad-le-marque-agenda-macri-se,2018-08-31T09:30:13-03:00,2018-09-01T02:30:13-03:00,96,96,"Claudio Jacquelin",M
5288,"El precio del gas",clarin,/opinion/precio-gas_0_S161mtEwX.html,2018-08-31T10:30:04-03:00,2018-09-01T01:30:04-03:00,535,535,"Marina Aizen",F
5289,"Más que por la economía, el problema pasa por la política",lanacion,/2167429-mas-economia-problema-pasa-politica,2018-08-31T11:30:15-03:00,2018-09-01T02:30:13-03:00,131,131,"Fernando Laborda",M
5290,"¡Quiénes son!",pagina12,https://www.pagina12.com.ar/138914-quienes-son,2018-09-01T00:30:16-03:00,2018-09-01T12:30:16-03:00,294,294,"Marta Dillon",F
5291,Intemperie,pagina12,https://www.pagina12.com.ar/139200-intemperie,2018-09-01T00:30:16-03:00,2018-09-02T00:30:12-03:00,1000,1000,"María Pía López",F
5292,"¿Sólo tormenta o algo más que una tormenta?",clarin,/opinion/solo-tormenta-tormenta_0_ByGfhwPDX.html,2018-09-01T02:30:04-03:00,2018-09-02T02:30:04-03:00,1,1,"Ricardo Roa",M
5293,"Todos los laberintos del papado de Francisco",clarin,/mundo/laberintos-papado-francisco_0_rk6JgEDwQ.html,2018-09-01T02:30:04-03:00,2018-09-02T02:30:04-03:00,50,50,"Marcelo Cantelmi",M
5294,"La discriminación bien entendida empieza por casa",clarin,/opinion/discriminacion-bien-entendida-empieza-casa_0_HJpNoqIDm.html,2018-09-01T02:30:04-03:00,2018-09-02T02:30:04-03:00,49,49,"Silvia Fesquet",F
5295,"Repensar el amor en la mediana edad",clarin,/opinion/repensar-amor-mediana-edad_0_Hyz06mDDX.html,2018-09-01T02:30:04-03:00,2018-09-02T02:30:04-03:00,326,326,"Ricardo Iacub",M
5296,"Cómo medir la pobreza, en sus distintas ...",clarin,/opinion/medir-pobreza-distintas-dimensiones_0_ByB7vEPPm.html,2018-09-01T02:30:04-03:00,2018-09-02T02:30:04-03:00,1048,1048,"Sandra Cesilini",F
5297,"Qué otros países están como la Argentina",lanacion,/2167758-como-se-retroalimenta-crisis-paises-emergentes,2018-09-01T03:30:13-03:00,2018-09-02T02:30:10-03:00,310,310,"Inés Capdevila",F
5298,"Se abre un nuevo panorama en la campaña electoral brasileña",lanacion,/2167881-se-abre-nuevo-panorama-campana-electoral-brasilena,2018-09-01T03:30:13-03:00,2018-09-01T10:30:14-03:00,77,77,"Alberto Armendáriz",M
5299,"Ante el temido vacío de poder",lanacion,/2167727-ante-temido-vacio-poder,2018-09-01T03:30:13-03:00,2018-09-02T02:30:10-03:00,48,48,"Eduardo Fidanza",M
5300,"En defensa de Mauricio Rojas, intelectual y hombre de acción",lanacion,/2167707-en-defensa-mauricio-rojas-intelectual-hombre-accion,2018-09-01T03:30:13-03:00,2018-09-01T10:30:14-03:00,222,222,"Mario Vargas Llosa",M
5301,"Septiembres fatídicos",clarin,/opinion/setptiembres-fatidicos_0_rJvm0lDwX.html,2018-09-01T10:30:04-03:00,2018-09-02T02:30:04-03:00,946,946,"Fabian Bosoer",M
5302,"Lo raro sería que los mercados nos creyeran",lanacion,/2167692-lo-raro-seria-mercados-nos-creyeran,2018-09-01T11:30:14-03:00,2018-09-01T17:30:13-03:00,47,47,"Héctor M. Guyot",M
5303,"El optimismo macrista y la inteligencia artificial",lanacion,/2167779-el-optimismo-macrista-inteligencia-artificial,2018-09-01T11:30:14-03:00,2018-09-01T15:30:14-03:00,96,96,"Claudio Jacquelin",M
5304,"Educar al soberano, esa te la debo",pagina12,https://www.pagina12.com.ar/139341-educar-al-soberano-esa-te-la-debo,2018-09-01T13:30:16-03:00,2018-09-02T00:30:12-03:00,265,265,"Marcelo Rudaeff (Rudy)",M
5305,"¿Y si cambia Cambiemos?",clarin,/opinion/cambia-cambiemos_0_SkGZoVwvm.html,2018-09-01T15:30:04-03:00,2018-09-02T01:30:04-03:00,56,56,"Jorge Lanata",M
5306,"Un aplauso para el ajustador",lanacion,/2167728-un-aplauso-ajustador,2018-09-01T16:30:13-03:00,2018-09-02T02:30:10-03:00,46,46,"Francisco Olivera",M
5307,"Macri, el próximo arrepentido",lanacion,/2167776-macri-proximo-arrepentido,2018-09-01T18:30:13-03:00,2018-09-02T02:30:10-03:00,45,45,"Carlos M. Reymundo Roberts",M
5308,"Devaluación: instrumento del ajuste",pagina12,https://www.pagina12.com.ar/139432-devaluacion-instrumento-del-ajuste,2018-09-02T01:30:13-03:00,2018-09-03T00:30:12-03:00,603,603,"Carlos Heller",M
5309,"Una ofensiva contra Francisco",pagina12,https://www.pagina12.com.ar/139393-una-ofensiva-contra-francisco,2018-09-02T01:30:13-03:00,2018-09-03T00:30:12-03:00,117,117,"Washington Uranga",M
5310,"Un recuerdo para el señor Naipaul",pagina12,https://www.pagina12.com.ar/139313-un-recuerdo-para-el-senor-naipaul,2018-09-02T01:30:13-03:00,2018-09-03T00:30:12-03:00,1237,1237,"Andrew Graham-Yooll",M
5311,"Falsa meritocracia",pagina12,https://www.pagina12.com.ar/139306-falsa-meritocracia,2018-09-02T01:30:13-03:00,2018-09-02T20:30:13-03:00,410,410,"Diego Rubinzal",M
5312,"Macri, el rey de los arrepentidos",pagina12,https://www.pagina12.com.ar/139442-macri-el-rey-de-los-arrepentidos,2018-09-02T01:30:13-03:00,2018-09-04T00:30:14-03:00,482,482,"Ernesto Tiffenberg",M
5313,"Escenas de un país en riesgo",pagina12,https://www.pagina12.com.ar/139419-escenas-de-un-pais-en-riesgo,2018-09-02T01:30:13-03:00,2018-09-03T14:30:14-03:00,66,66,"Mario Wainfeld",M
5314,"La búsqueda de volver a generar confianza",clarin,/opinion/busqueda-volver-generar-confianza_0_Sk7T2PdvX.html,2018-09-02T03:30:04-03:00,2018-09-03T04:30:03-03:00,37,37,"Ricardo Kirschbaum",M
5315,"La encrucijada de Macri",clarin,/opinion/encrucijada-macri_0_SJ5E5cuvm.html,2018-09-02T03:30:04-03:00,2018-09-03T04:30:03-03:00,70,70,"Eduardo van der Kooy",M
5316,"Impuestos y FMI, otro cóctel peligroso",clarin,/opinion/impuestos-fmi-coctel-peligroso_0_Hy8pdvdDm.html,2018-09-02T03:30:04-03:00,2018-09-03T04:30:03-03:00,71,71,"Alcadio Oña",M
5317,"López Obrador y un México nuevo",clarin,/opinion/lopez-obrador-mexico-nuevo_0_ry4Z5FdDm.html,2018-09-02T03:30:04-03:00,2018-09-03T04:30:03-03:00,72,72,"Ricardo Lagos",M
